Repo   : tldr-pages/tldr
Período: histórico completo
Commits descargados: 23361

=== POR PRODUCTO ===
ANMCC (Avg Modified Components per Commit): 5.14

=== POR PERSONA ===
Colaborador                    ANMCC
----------------------------------------
Noibisjunior                   1.0
isFakeAccount                  1.0
depgod                         1.0
HobbitJack                     1.0
AStefankiv                     1.0
Aswin-00                       1.0
HeckerBirb                     1.0
TeaLeavesJumping               1.0
Laykon4                        1.0
isidroas                       1.0
TheS1lentArr0w                 1.0
the0xdev                       1.0
Josemedvel                     1.0
ByteAnnyTA                     1.0
jaredrummler                   1.0
tianpai                        1.0
szarnyasg                      1.0
vedraw                         1.0
daijudev                       1.0
ktz-dev                        1.0
AndrewK3652                    1.0
landaire                       1.0
bric3                          1.0
Umair-khurshid                 1.0
sighrelief                     1.0
ajeetdsouza                    1.0
tpaau                          1.0
r6915ee                        1.0
OmarRaouf                      1.0
gvoze32                        1.0
linuxmunchies                  1.0
chenzhuo233                    1.0
liam-engle                     1.0
TheSilverBulet                 1.0
Alex-Gekas                     1.0
ssmangat                       1.0
koknese                        1.0
l0ckkyy-RP                     1.0
zencraftr                      1.0
Samuelfaure                    1.0
zax71                          1.0
tox-wtf                        1.0
RafaelDominiquini              1.0
testbughub                     1.0
BuonOmo                        1.0
drmaniak                       1.0
TreeOfJuly                     1.0
pji2918                        1.0
pfvatterott                    1.0
domoberzin                     1.0
5teev                          1.0
jsta                           1.0
axelsimon                      1.0
gustavakerstrom                1.0
ehandal                        1.0
Wakimizu                       1.0
AetherSky-arch                 1.0
niklasmohrin                   1.0
ErnstLin                       1.0
est15                          1.0
Hezzym                         1.0
HarrisonMc555                  1.0
rikuyaosawa                    1.0
mh4ckt3mh4ckt1c4s              1.0
bakrhaso                       1.0
NOLED-CODE                     1.0
wong-justin                    1.0
rishabhkrmahato                1.0
CovertDuck                     1.0
TornaxO7                       1.0
darthKwisatzHaderach           1.0
zamhedonia                     1.0
DerTimonius                    1.0
Coedice                        1.0
Coontzy1                       1.0
sellisd                        1.0
badmoons                       1.0
Myzel394                       1.0
luna029                        1.0
P2Tree                         1.0
m1manch                        1.0
maze88                         1.0
bserem                         1.0
GregPK                         1.0
rajeshkanaka                   1.0
YDX-2147483647                 1.0
jmckinny                       1.0
dy-tea                         1.0
moreskylab                     1.0
bschaatsbergen                 1.0
Tenvid                         1.0
claudiobusatto                 1.0
a-well-lit-room                1.0
WGUNDERWOOD                    1.0
7aske                          1.0
Promix953                      1.0
KamaleiZestri                  1.0
Denis-Kuso                     1.0
ChuJiani                       1.0
dugicurdy                      1.0
mjherich                       1.0
C4N-6                          1.0
rexept                         1.0
jpnadas                        1.0
jackiesogi                     1.0
muxelplexer                    1.0
jshumphrey                     1.0
bharateshwq                    1.0
Kauzge                         1.0
mitchplze                      1.0
DreamAlone666                  1.0
leulmes                        1.0
LovelyWei                      1.0
stefanyramos                   1.0
soasrez                        1.0
Cryo                           1.0
joweich                        1.0
Tonda39                        1.0
Sponsoredby                    1.0
ryuheechul                     1.0
LSigala                        1.0
rishisrivastava0812            1.0
hadeer-r                       1.0
Flopsey                        1.0
oneWalker                      1.0
sumit-8305                     1.0
johnnywell                     1.0
vribeir0                       1.0
pheonix-19                     1.0
ChildishGiant                  1.0
azriel-stephen                 1.0
knqti                          1.0
Anjellyrika                    1.0
mayank-Pareek                  1.0
BastiDood                      1.0
shxntanu                       1.0
maybeetree                     1.0
Nissaar                        1.0
Elsie19                        1.0
phantompunk                    1.0
servusdei2018                  1.0
listsarah                      1.0
SuzannaWentzel                 1.0
Arnav-2004                     1.0
kirilswenson                   1.0
debghs                         1.0
bregwin                        1.0
raj-raut8502                   1.0
VinnyVanGogh                   1.0
zirkuswurstikus                1.0
ElnurBDa                       1.0
be4zad                         1.0
aclough                        1.0
AntonFriberg                   1.0
UnknownSuperficialNight        1.0
Xartoks                        1.0
gophlet                        1.0
rlke42                         1.0
mage39                         1.0
SEvans85                       1.0
ArnaudKunzi                    1.0
philclifford                   1.0
stanleyogada                   1.0
pascal-brand38                 1.0
kovacs-andras                  1.0
CreativeCodeCat                1.0
MuhammadAly11                  1.0
Gabrinator                     1.0
MANICX100                      1.0
rubbermetal                    1.0
azizsayfiddin                  1.0
matthias-kuklinski             1.0
mofosyne                       1.0
Murilo-fab                     1.0
cloudwithdan                   1.0
DrMaxNix                       1.0
timothymcmackin                1.0
jordanlambrecht                1.0
ZeroOne3010                    1.0
sermelipharo                   1.0
LaurentFough                   1.0
jonz-secops                    1.0
socksy                         1.0
jackjduggan                    1.0
abhishek-agrl                  1.0
tianyeeT                       1.0
am-derrick                     1.0
osbm                           1.0
theKnightsOfRohan              1.0
Barry1                         1.0
floriankuek                    1.0
CJacob314                      1.0
harshithansraj                 1.0
macownersclub                  1.0
Acetylsalicylsaeure            1.0
mbhall88                       1.0
Ankit3019                      1.0
martinohanlon                  1.0
Libera                         1.0
MohammadRostamiorg             1.0
arthurzenika                   1.0
misterhackerman                1.0
jee-mj                         1.0
thrila                         1.0
pro-utkarshM                   1.0
Red Guard                      1.0
TechnoFlask                    1.0
lsomm                          1.0
Coder-Harshit                  1.0
hasicx                         1.0
dmarcoux                       1.0
saliaku                        1.0
teboarte                       1.0
erinszabo                      1.0
adamshand                      1.0
Smart-SangGe                   1.0
Shensen1                       1.0
egretwAlker                    1.0
jimmychang851129               1.0
kamurani                       1.0
phenolophthaleinum             1.0
breunigs                       1.0
sureshjoshi                    1.0
lucifayr                       1.0
gwennlbh                       1.0
meator                         1.0
harygary                       1.0
azthec                         1.0
lilpacy                        1.0
marcelruland                   1.0
mikerossiter                   1.0
FlorianSchwarzl                1.0
maslo-sh                       1.0
arcanemachine                  1.0
sjkelly                        1.0
sophia-behling                 1.0
vicsar                         1.0
cdlm                           1.0
Anurag Singh                   1.0
realFranco                     1.0
emiara                         1.0
MustCodeAl                     1.0
dinno7                         1.0
Rcanete26                      1.0
dfischer                       1.0
ekm507                         1.0
styffnn-oldacc                 1.0
Piyush-linux                   1.0
Berberine                      1.0
TheodoreEhrenborg              1.0
Druva-D                        1.0
dnielMantov                    1.0
sufyandaredevil                1.0
shmink                         1.0
cbr4l0k                        1.0
htaketani                      1.0
ejsadiarin                     1.0
Gabriele Congiu                1.0
johannesjahn                   1.0
soleofthesea                   1.0
firmmaple                      1.0
jameslear314                   1.0
Ali                            1.0
sandhilt                       1.0
taskinen                       1.0
velox0                         1.0
nmaggioni                      1.0
CR4SH3UR                       1.0
tapyu                          1.0
p3rception                     1.0
ema                            1.0
Glitter                        1.0
steelswords                    1.0
TAKE72K                        1.0
drc                            1.0
eh8                            1.0
Belousovnm                     1.0
giladAlboher                   1.0
NxtTAB                         1.0
jdecool                        1.0
taher-mosbah                   1.0
Lambert-Rao                    1.0
OrginalS                       1.0
ilyam8                         1.0
quantumflo                     1.0
JimsJam                        1.0
Ren-Ma                         1.0
Isaac-Carrascal                1.0
weihangzheng                   1.0
pandyah5                       1.0
ovigeek                        1.0
ana-aguilar7                   1.0
sanjinso                       1.0
Muralikrishnan5971             1.0
marcel                         1.0
Snowflake                      1.0
leoTlr                         1.0
Sourav-Kumar-Panda             1.0
mbsmith                        1.0
Guillaume Bernard              1.0
SergejFrank                    1.0
t-mangoe                       1.0
Rigonkmalk                     1.0
nazdridoy                      1.0
ioannis-vm                     1.0
ivandimitrov8080               1.0
0xAJC                          1.0
Qwerty-Space                   1.0
Eclipzze                       1.0
Siriusmart                     1.0
LaNataliaaa                    1.0
Sascha Hahne                   1.0
owenowenisme                   1.0
harryhanYuhao                  1.0
rod-stuchi                     1.0
LordUbuntu                     1.0
abhishekmj303                  1.0
HCAHOI                         1.0
itdevwu                        1.0
Jaivignesh-afk                 1.0
Avtech04                       1.0
iamanurag101                   1.0
gamerguy27072                  1.0
eogns47                        1.0
Seppel3210                     1.0
FarzadHayat                    1.0
SAYUK09                        1.0
s-waite                        1.0
Graywolf9                      1.0
mansoorbarri                   1.0
hatchling13                    1.0
Wertzui123                     1.0
nkh                            1.0
anuragxone                     1.0
pranav-kale-01                 1.0
raaynaldo                      1.0
aditya-shrivastavv             1.0
RedDeliciousApples             1.0
pranavupadhyay123              1.0
Njoselson                      1.0
onkar717                       1.0
kavita02-ctrl                  1.0
Gauravpadam                    1.0
mtruj013                       1.0
prerna120                      1.0
alkmst-xyz                     1.0
npv12                          1.0
Vishnudas2003                  1.0
xRuiAlves                      1.0
BS14                           1.0
darkstar                       1.0
rajveer43                      1.0
sgrverma23                     1.0
luhavis                        1.0
Aarya Zunjarrao                1.0
WillOfHeaven                   1.0
rothgar                        1.0
ethanbarry                     1.0
tellmeY18                      1.0
jithset                        1.0
aditikharel                    1.0
htanmo                         1.0
arthurzeras                    1.0
danielkaczmarczyk              1.0
DEBADRIBASAK                   1.0
Cioraz                         1.0
leenate                        1.0
MightyM17                      1.0
kadang                         1.0
alexanderNWO                   1.0
parth93QA                      1.0
hsicilia                       1.0
dyegoaurelio                   1.0
Coriakin                       1.0
anazworth                      1.0
shellheim                      1.0
07416                          1.0
CouldBeThis                    1.0
mag4no10                       1.0
sdball                         1.0
Matthieu-LAURENT39             1.0
aoi-hiraeth                    1.0
NethumL                        1.0
not-reed                       1.0
miki725                        1.0
879hun675tgfoO098              1.0
franciosi                      1.0
Randname666                    1.0
blackapple113                  1.0
pgneogeo                       1.0
rafay99-epic                   1.0
sudo-prem                      1.0
the0001                        1.0
Clumsy-Coder                   1.0
barraponto                     1.0
matthiasschaub                 1.0
JxBP                           1.0
serjepatoff                    1.0
sMtzDczDq                      1.0
AdityaC4                       1.0
skofgar                        1.0
temuraru                       1.0
adhamahmad                     1.0
paulosell                      1.0
Slotharmy                      1.0
Daniel451                      1.0
ZachEngstrom                   1.0
FallenGameR                    1.0
seadanda                       1.0
carlosvigil                    1.0
shreenidhi11                   1.0
yunanwg                        1.0
munntjlx                       1.0
h7x4                           1.0
omcal                          1.0
gmatheu                        1.0
jahigd02                       1.0
zenbyt3                        1.0
vuchkan                        1.0
abhisheksrivastava177          1.0
abhiyandhakal                  1.0
effendiian                     1.0
Slackadays                     1.0
mackncheesiest                 1.0
wybert                         1.0
adriens                        1.0
AlexisHamon                    1.0
dch82                          1.0
tku137                         1.0
Gareck-OG                      1.0
lucapollani                    1.0
KRyTeX1337                     1.0
DanielApt                      1.0
Oglo12                         1.0
bobby-palmer                   1.0
solorisx                       1.0
cyberimpulse                   1.0
Aliberk Sandıkçı               1.0
Moritz921                      1.0
jlosito                        1.0
JacobCallahan                  1.0
kxrtiswithak                   1.0
ChloeLeitch                    1.0
g2g                            1.0
kj415j45                       1.0
eorus                          1.0
bjvanbemmel                    1.0
rail01                         1.0
Marlon Couto                   1.0
mjocc                          1.0
0xc0rvu5                       1.0
Kristmh                        1.0
vatana7                        1.0
aaryan200                      1.0
Stianlyng                      1.0
metiulekm                      1.0
DavidPeet8                     1.0
fishsticksnom                  1.0
jackyliu16                     1.0
kypkk                          1.0
elderica                       1.0
laurenszlosek                  1.0
vaibhav-venkat                 1.0
robellegate                    1.0
KenanHanke                     1.0
A-atmos                        1.0
fnfontana                      1.0
GianniBYoung                   1.0
vanillajonathan                1.0
shubham-kshetre                1.0
sannae                         1.0
andrewonyango                  1.0
codeZeilen                     1.0
seratym                        1.0
chetan0402                     1.0
giovannipcarvalho              1.0
osalbahr                       1.0
pvidas                         1.0
kazoni                         1.0
IngridMorstrad                 1.0
martincalvert                  1.0
jpetot                         1.0
suninsky                       1.0
isaak-pdm                      1.0
Carl                           1.0
Gingeh                         1.0
RaviRahar                      1.0
rwv                            1.0
Fossen93                       1.0
josephineHonore                1.0
yuriskinfo                     1.0
lnkkerst                       1.0
DevMan01                       1.0
harizzms                       1.0
jordan-chalupka                1.0
dylancdavis                    1.0
EQuincerot                     1.0
diraneyya                      1.0
oytv                           1.0
DUOLabs333                     1.0
sputnick-dev                   1.0
AndrewSmithDev                 1.0
444B                           1.0
billwanjohi                    1.0
rgcr                           1.0
selfint                        1.0
TerribleCodes                  1.0
yenaras                        1.0
dinaisrael                     1.0
GingerKiwi                     1.0
imdouyu                        1.0
AzadAnsari35                   1.0
skyjx                          1.0
ciph3rz                        1.0
sakibjunaed                    1.0
CyrusYip                       1.0
IvyCap                         1.0
clementi                       1.0
rem-lag                        1.0
47Cid                          1.0
n8x0b7T                        1.0
harleyjwilson                  1.0
moredatarequired               1.0
acass91                        1.0
tommy Lin(yu_dady)             1.0
thamaraiselvam                 1.0
Saevyn                         1.0
tangowithfoxtrot               1.0
ulysseskan                     1.0
BasicAcid                      1.0
skykanin                       1.0
sebfoe                         1.0
Acid Bong                      1.0
pablomalo                      1.0
DoPaNik                        1.0
PMassicotte                    1.0
RaphGL                         1.0
PeterJRiches                   1.0
gstamatelat                    1.0
antoine-amara                  1.0
lephuhai                       1.0
nikhilsamant                   1.0
suhanigarg29                   1.0
brettkrueger                   1.0
dnadawa                        1.0
rajatmohan22                   1.0
wireva                         1.0
ni-ui                          1.0
extend1994                     1.0
psycsge                        1.0
seppacar                       1.0
pauloguilhermepp               1.0
barweiss45                     1.0
mattdutson                     1.0
0foxes                         1.0
deeeeeeps                      1.0
Muskan-Git-Code                1.0
clf-bio                        1.0
bryanmg                        1.0
ire4ever1190                   1.0
JPvRiel                        1.0
Abhay5855                      1.0
xBLACKICEx                     1.0
tjsmart                        1.0
k0bld                          1.0
kotoko                         1.0
BlazOrazem                     1.0
cardoso42                      1.0
sidyes                         1.0
DeMuu                          1.0
adityarjadhav                  1.0
kwkeefer                       1.0
nath1as                        1.0
erickleon88                    1.0
KMohZaid                       1.0
DMunkei                        1.0
ajrequenez                     1.0
ShivamJoker                    1.0
siph                           1.0
gjbianco                       1.0
T16K                           1.0
Liquid-system                  1.0
SarojWasti                     1.0
nfsec                          1.0
felixstenian                   1.0
zyudneko                       1.0
Torfab                         1.0
kerlos                         1.0
tonytheleg                     1.0
ellijs                         1.0
jhueppauff                     1.0
Alexmnzlms                     1.0
1H0                            1.0
advy99                         1.0
pedroVelosoFernandes           1.0
ec-026                         1.0
drakulavich                    1.0
byt3h3ad                       1.0
aurum77                        1.0
Msninmx                        1.0
sanesai                        1.0
piraces                        1.0
RaSaToRz                       1.0
ZickZakk                       1.0
julio4                         1.0
pruekk                         1.0
NimrodRak                      1.0
allesklardy                    1.0
saw-jan                        1.0
Aphrodicez                     1.0
Braintelligence                1.0
althafpt                       1.0
jiyeonseo                      1.0
dawidstruzik                   1.0
pbsds                          1.0
iambarge                       1.0
WhileLoop                      1.0
Faro1991                       1.0
tales-aparecida                1.0
animeshdhakal                  1.0
CAG07                          1.0
Gerard                         1.0
Guilospanck                    1.0
subhash-iiitm                  1.0
Mehmet Mallı                   1.0
Mayon-Francis                  1.0
CairnThePerson                 1.0
cncll                          1.0
yuregsf                        1.0
marvinborner                   1.0
LinqLover                      1.0
PackmanDude                    1.0
txtyash                        1.0
prateeknischal                 1.0
reiniiriarios                  1.0
th0ughtcrime                   1.0
2KAbhishek                     1.0
oscard0m                       1.0
a-viv-a                        1.0
yl4869                         1.0
leomotors                      1.0
MasterIceZ                     1.0
lonsty                         1.0
Codecritics                    1.0
dnafication                    1.0
SuskeIsMakingStuff             1.0
maanisim                       1.0
Pakbon                         1.0
counterposition                1.0
Vikrom Narula                  1.0
F-Sossi                        1.0
blakehawkins                   1.0
adrienthebo                    1.0
guillaumeboehm                 1.0
guohanli                       1.0
andre-santos-fd                1.0
Josh Delsman                   1.0
newAM                          1.0
leonfeng                       1.0
Luis Braschi                   1.0
samtay                         1.0
AriESQ                         1.0
alexmailo                      1.0
izokina                        1.0
miracle372                     1.0
Ciubix8513                     1.0
MartinCura                     1.0
Luis                           1.0
leekuo                         1.0
flipsi                         1.0
adamoudad                      1.0
Avenred                        1.0
smyds                          1.0
CrimsonTome                    1.0
medizinmensch                  1.0
aparatext                      1.0
juliafmorgado                  1.0
onmcrawford                    1.0
Pierre-Fournier83              1.0
bgbak                          1.0
boldandbrad                    1.0
cjc7373                        1.0
Alyx Ferrari                   1.0
yanhuan0802                    1.0
maniyar1                       1.0
imran-salim                    1.0
lakhininenina                  1.0
Kalaiz                         1.0
turnipsoup                     1.0
AfzGit                         1.0
serragnoli                     1.0
vlfldr                         1.0
mencarellic                    1.0
Emily                          1.0
jeffabailey                    1.0
redreceipt                     1.0
nikostr                        1.0
Liu233w                        1.0
mmatous                        1.0
toydotgame                     1.0
gitmpr                         1.0
Abreto                         1.0
shawnbot                       1.0
alextreichler                  1.0
nik-sm                         1.0
artemisart                     1.0
Throone                        1.0
Iksas                          1.0
d4n3sh                         1.0
MirTITH                        1.0
Steve-V                        1.0
glmdev                         1.0
NicoWeio                       1.0
ChenfaZheng                    1.0
kirill-d-lappo                 1.0
xxchan                         1.0
rootremoval                    1.0
Krutonium                      1.0
AshishShenoy                   1.0
jriggins                       1.0
nicolae-stroncea               1.0
dwdh                           1.0
stautonico                     1.0
yorhodes                       1.0
Dzordzu                        1.0
michaelcale                    1.0
nik                            1.0
jakevossen5                    1.0
wandersofb                     1.0
oshiteku                       1.0
Pysis868                       1.0
dbrgn                          1.0
258204                         1.0
lauberv                        1.0
larsdecker                     1.0
hexagonrecursion               1.0
olgashi                        1.0
whitemuu                       1.0
godalming123                   1.0
rsnemmen                       1.0
The-Compiler                   1.0
VicSegers                      1.0
whispydev                      1.0
dremdem                        1.0
matkoniecz                     1.0
deed02392                      1.0
leo-arch                       1.0
endorama                       1.0
EastSun5566                    1.0
paeneumbra                     1.0
Frans Nylund                   1.0
allandowney                    1.0
gcagle3                        1.0
HazemBZ                        1.0
IniasP                         1.0
Hephaestus14089                1.0
melvinxeu                      1.0
flydeoo                        1.0
rpdelaney                      1.0
Rahmanu Hermawan               1.0
elfehr                         1.0
baodrate                       1.0
asas1asas200                   1.0
voidash                        1.0
JohannesPertl                  1.0
luzeal                         1.0
Tim Phan                       1.0
cpetrella-sketch               1.0
dathide                        1.0
franga2000                     1.0
quatran                        1.0
aminya                         1.0
therayvoice                    1.0
Minmo                          1.0
frhcheck24                     1.0
Juwana-Zerman                  1.0
Dale-Muccignat                 1.0
silasvb                        1.0
ZweiundzwanzigSiebtel          1.0
kyteinsky                      1.0
ur5us                          1.0
indigane                       1.0
ousugo                         1.0
funwaa                         1.0
Giorgi Beriashvili             1.0
mirinda123                     1.0
maegop                         1.0
ttv20                          1.0
gotlougit                      1.0
KoljaTM                        1.0
MDecker-MobileComputing        1.0
psyashes                       1.0
sayanarijit                    1.0
jerryc05                       1.0
matteo-briani                  1.0
kitarp29                       1.0
Arisa-Snowbell                 1.0
adamatan                       1.0
5HT2                           1.0
nella17                        1.0
dufferzafar                    1.0
wenz                           1.0
MLpranav                       1.0
alebian                        1.0
Sumindar                       1.0
janisz                         1.0
noemi3                         1.0
aldrinjenson                   1.0
Tani21                         1.0
andrecoco                      1.0
mere-teresa                    1.0
salem84                        1.0
bartmalanczuk                  1.0
S-Espinet                      1.0
jinsihou19                     1.0
RaitoBezarius                  1.0
anaynayak                      1.0
ja-he                          1.0
erikweibust                    1.0
41407                          1.0
desc4rtes                      1.0
laurixyz                       1.0
AlexanderDavid                 1.0
sesam                          1.0
kevlu8                         1.0
itsAftabAlam                   1.0
kupasout                       1.0
vinhtq115                      1.0
tangiota                       1.0
ferrvic                        1.0
ketilmo                        1.0
alexsantee                     1.0
Reza-Ghz                       1.0
erlendmoland                   1.0
qhyun2                         1.0
4n7hem                         1.0
Jonta                          1.0
mugbug                         1.0
AkechiShiro                    1.0
amildahl                       1.0
frawgg                         1.0
EgonMarmol                     1.0
teddygood                      1.0
Taran Vohra                    1.0
RedHeadphone                   1.0
adipopbv                       1.0
jiwooshim                      1.0
Dentrax                        1.0
clanec15                       1.0
enniomara                      1.0
VitorCairolli                  1.0
krishchopra02                  1.0
havocbane                      1.0
srpsco                         1.0
nzdjb                          1.0
flyingfisch                    1.0
eliax1996                      1.0
morevi                         1.0
shreyasm-dev                   1.0
fnknda                         1.0
nav1s                          1.0
ricardokojo                    1.0
anihm136                       1.0
winny-                         1.0
koraktor                       1.0
amitech                        1.0
Wafelack                       1.0
alceballosa                    1.0
9tykeshav                      1.0
SignorMercurio                 1.0
EduardBaer                     1.0
tanrax                         1.0
smithmf                        1.0
Matt C                         1.0
eshack94                       1.0
ollo-der-echte                 1.0
lemeleti                       1.0
flyingcakes85                  1.0
evaleries                      1.0
fanatiicx                      1.0
themayankjha                   1.0
amarjeetsinha                  1.0
Shinyzenith                    1.0
ezr                            1.0
k1832                          1.0
keunyop                        1.0
sooohka                        1.0
m-bartlett                     1.0
k-stz                          1.0
nobiit                         1.0
invakid404                     1.0
jhrcook                        1.0
hmsjy2017                      1.0
Vinfall                        1.0
DaxGoon                        1.0
ynikl                          1.0
aos                            1.0
jchilders                      1.0
artemgur                       1.0
iSnackyCracky                  1.0
nroi                           1.0
dhondta                        1.0
lydianeU                       1.0
blaylockbk                     1.0
oryon-dominik                  1.0
NealSCarffery                  1.0
manuelhaussmann                1.0
yeejian-tan                    1.0
oliver                         1.0
christ4k                       1.0
brdbkr                         1.0
wai4y                          1.0
BillLucky                      1.0
theeyeofcthulhu                1.0
jzlpr                          1.0
xiaolong-666                   1.0
Wizmon2                        1.0
sreekesari-vangeepuram         1.0
stumash                        1.0
SimplyDanny                    1.0
AlexPl292                      1.0
nivethan-me                    1.0
legendqi                       1.0
K-REBO                         1.0
alirezaghey                    1.0
dgcampea                       1.0
markthequark                   1.0
ajsirota                       1.0
navneetankur                   1.0
Macklan Weinstein              1.0
rivten                         1.0
qvieth                         1.0
mattbangert                    1.0
Johannes Lade                  1.0
tom-doerr                      1.0
eltociear                      1.0
pourmand1376                   1.0
stellarstriker                 1.0
nyameteor                      1.0
yump                           1.0
laurent-indermuehle            1.0
quentin-bettoum                1.0
melvin2204                     1.0
colinjlindberg                 1.0
Ben-D-Anderson                 1.0
papanito                       1.0
gma                            1.0
fonsdant                       1.0
scrouthtv                      1.0
kellyjonbrazil                 1.0
koheisg                        1.0
cristamd                       1.0
aspiwack                       1.0
GRA0007                        1.0
aaaawwWWWwwwwWWW               1.0
Fake4d                         1.0
0x1080                         1.0
agstrc                         1.0
ddgond                         1.0
Itai-Nelken                    1.0
phil-r                         1.0
pedrokpp                       1.0
AxiomaticAxolotl               1.0
hervenivon                     1.0
qpwo                           1.0
ashishbinu                     1.0
Jackenmen                      1.0
anakimluke                     1.0
DarkArc                        1.0
mnahinkhan                     1.0
mkcn                           1.0
ZabejAga                       1.0
SpiderMath                     1.0
jtmlis                         1.0
gurditsbedi                    1.0
bleonard252                    1.0
Holomech                       1.0
pkos98                         1.0
Epictek                        1.0
boberlabob                     1.0
tremby                         1.0
AlejandroCruz-0                1.0
usadson                        1.0
sumanchapai                    1.0
Yunkz                          1.0
HardDie                        1.0
ve-nt                          1.0
Scattered-Faith                1.0
ncaat                          1.0
vappolinario                   1.0
TaoHuaLiu                      1.0
gbaranski                      1.0
Sematre                        1.0
danyeet                        1.0
ben-dyer                       1.0
asjadjawed                     1.0
thomas-m-d                     1.0
sibprogrammer                  1.0
bagginslin                     1.0
michaeldel                     1.0
kosayoda                       1.0
Rult                           1.0
techno-disaster                1.0
periode                        1.0
pand-app                       1.0
phrohdoh                       1.0
kevinslin                      1.0
mandarvaze                     1.0
Davi                           1.0
jensecj                        1.0
stku1985                       1.0
stanulilic                     1.0
andyatkinson                   1.0
rhapsodyn                      1.0
Vincent Carlos                 1.0
Jayesh Nirve                   1.0
crs1138                        1.0
orestisfl                      1.0
pbrennand-francis              1.0
CrispyBaguette                 1.0
kantuni                        1.0
older-pack                     1.0
sawshep                        1.0
ishank-s                       1.0
dreua                          1.0
somefoo                        1.0
brightly-salty                 1.0
thomaswuensche                 1.0
jnss95                         1.0
SamJUK                         1.0
try-6-me                       1.0
flipphillips                   1.0
jonahsnider                    1.0
joshuatcasey                   1.0
shynekomaid                    1.0
diohabara                      1.0
sljedeer                       1.0
Diego B. Fernandez             1.0
sbuller                        1.0
ruru4143                       1.0
kjoshi                         1.0
hodapp512                      1.0
sgued                          1.0
klew                           1.0
timhwang21                     1.0
sahilister                     1.0
ronan696                       1.0
alimalek71                     1.0
mbluemer                       1.0
irwalker                       1.0
hrai                           1.0
pjwalstrom                     1.0
luathn                         1.0
williangl                      1.0
roxchgt                        1.0
FukurouMakoto                  1.0
frcroth                        1.0
Chasarr                        1.0
CrystalENVT                    1.0
annashorthead                  1.0
RobinKohrs                     1.0
nikisix                        1.0
pjvds                          1.0
alexroseb                      1.0
himynameisjonas                1.0
iNemesis                       1.0
CraxyTM                        1.0
robbyrenz                      1.0
dohsimpson                     1.0
Alvise Trevisan                1.0
StackOverBuffer                1.0
silentnoodlemaster             1.0
charliejlevine                 1.0
nsuthison                      1.0
Starkiller645                  1.0
Randomblock1                   1.0
skitau                         1.0
Gau02                          1.0
Michael Bianchi                1.0
honarmand-io                   1.0
eimanip                        1.0
IDF                            1.0
MarkusG                        1.0
geragio                        1.0
neslinesli93                   1.0
stefanwb                       1.0
ktrueda                        1.0
vfrico                         1.0
mrskizzex                      1.0
mcarabajo                      1.0
sanehab                        1.0
ahonarmand                     1.0
markuspi                       1.0
NickSmyr                       1.0
teeteejo                       1.0
sedrubal                       1.0
tallguyjenks                   1.0
prudloff-insite                1.0
ev-john                        1.0
franciscollanquipichun         1.0
Schoonology                    1.0
skimbleshank                   1.0
Atrate                         1.0
anoopemacs                     1.0
Yrsa                           1.0
Abrynos                        1.0
arnaudvalle                    1.0
NikonP                         1.0
oui                            1.0
silentmatt                     1.0
y1zhou                         1.0
JoeStone                       1.0
tautologistics                 1.0
JonasAlfredsson                1.0
apm1467                        1.0
savvyspoon                     1.0
girlpunk                       1.0
dancek                         1.0
imaandrew                      1.0
jaypiamjariyakul               1.0
neel24                         1.0
kawaiipantsu                   1.0
C-gyorfi                       1.0
Parnassius                     1.0
Phuker                         1.0
Andoni A                       1.0
isrmicha                       1.0
Aadit Kamat                    1.0
jenesh                         1.0
liamrosenfeld                  1.0
tom-on-the-internet            1.0
en1gma713                      1.0
palt0                          1.0
Daniel Wolbach                 1.0
mearns                         1.0
BhaskarDutta2209               1.0
adr41                          1.0
rizqirizqi                     1.0
antoniobusrod                  1.0
Kyle Parrish                   1.0
MrBurrBurr                     1.0
Antonio Acuña                  1.0
abrahamparayil                 1.0
FilipaDurao                    1.0
tkiatd                         1.0
fracturedprism                 1.0
cr33dx                         1.0
edent                          1.0
caburum                        1.0
audioboxer217                  1.0
ecklm                          1.0
Linkid                         1.0
mattryanmtl                    1.0
Dawid Lemieszek                1.0
Dawid Szymański                1.0
Izzur                          1.0
Florian                        1.0
sucrecacao                     1.0
readparse                      1.0
Paweł Sacawa                   1.0
gplgps                         1.0
NanthR                         1.0
R0w4nS                         1.0
lemieszek                      1.0
fxdave                         1.0
axelson                        1.0
lukebrb                        1.0
BacchusJackson                 1.0
clayton-sayer-hs               1.0
mflint                         1.0
Joe Palala                     1.0
quackduck                      1.0
maxandersen                    1.0
samarth261                     1.0
a-b                            1.0
simonaronsson                  1.0
donut                          1.0
vcfxb                          1.0
BonfaceKilz                    1.0
hntee                          1.0
Alison Li                      1.0
martinloesethjensen            1.0
Florian Peter                  1.0
boehs                          1.0
charitarthchugh                1.0
pepellou                       1.0
Bailey-1                       1.0
dpnkrpl                        1.0
johnsmith2077                  1.0
waciumawanjohi                 1.0
Jacob Hrbek                    1.0
Wenshao Zhong                  1.0
szszszsz                       1.0
sschr15                        1.0
C-xC-c                         1.0
BreD1810                       1.0
shano                          1.0
williambelle                   1.0
tkolleh                        1.0
rahmanuh                       1.0
ufobat                         1.0
trk9001                        1.0
vritser                        1.0
zkosanovic                     1.0
spyzhov                        1.0
giper45                        1.0
ParaSait                       1.0
matt-watson90                  1.0
